value	birth	sign	section_start	section_value	section_pairs	j	side
39375703406	11684615384	S	11683824928	51059923562	438642	395228	L
39375703409	11684615378	S	11683824928	51059923562	438642	395225	L
39375703412	11684615372	S	11683824928	51059923562	438642	395222	L
39375703415	11684615366	S	11683824928	51059923562	438642	395219	L
39375703418	11684615360	S	11683824928	51059923562	438642	395216	L
39375703421	11684615354	S	11683824928	51059923562	438642	395213	L
39375703424	11684615348	S	11683824928	51059923562	438642	395210	L
39375703427	11684615342	S	11683824928	51059923562	438642	395207	L
39375703430	11684615336	S	11683824928	51059923562	438642	395204	L
39375703433	11684615330	S	11683824928	51059923562	438642	395201	L
39375703436	11684615324	S	11683824928	51059923562	438642	395198	L
39375703439	11684615318	S	11683824928	51059923562	438642	395195	L
39375703442	11684615312	S	11683824928	51059923562	438642	395192	L
39375703445	11684615306	S	11683824928	51059923562	438642	395189	L
39375703448	11684615300	S	11683824928	51059923562	438642	395186	L
39375703451	11684615294	S	11683824928	51059923562	438642	395183	L
39375703454	11684615288	S	11683824928	51059923562	438642	395180	L
39375703457	11684615282	S	11683824928	51059923562	438642	395177	L
39375703460	11684615276	S	11683824928	51059923562	438642	395174	L
39375703463	11684615270	S	11683824928	51059923562	438642	395171	L
39375703466	11684615264	S	11683824928	51059923562	438642	395168	L
39375703469	11684615258	S	11683824928	51059923562	438642	395165	L
39375703472	11684615252	S	11683824928	51059923562	438642	395162	L
39375703475	11684615246	S	11683824928	51059923562	438642	395159	L
39375703478	11684615240	S	11683824928	51059923562	438642	395156	L
39375703481	11684615234	S	11683824928	51059923562	438642	395153	L
39375703484	11684615228	S	11683824928	51059923562	438642	395150	L
39375703487	11684615222	S	11683824928	51059923562	438642	395147	L
39375703490	11684615216	S	11683824928	51059923562	438642	395144	L
39375703493	11684615210	S	11683824928	51059923562	438642	395141	L
39375703496	11684615204	S	11683824928	51059923562	438642	395138	L
39375703499	11684615198	S	11683824928	51059923562	438642	395135	L
39375703502	11684615192	S	11683824928	51059923562	438642	395132	L
39375703505	11684615186	S	11683824928	51059923562	438642	395129	L
39375703508	11684615180	S	11683824928	51059923562	438642	395126	L
39375703511	11684615174	S	11683824928	51059923562	438642	395123	L
39375703514	11684615168	S	11683824928	51059923562	438642	395120	L
39375703517	11684615162	S	11683824928	51059923562	438642	395117	L
39375703520	11684615156	S	11683824928	51059923562	438642	395114	L
39375703523	11684615150	S	11683824928	51059923562	438642	395111	L
39375703526	11684615144	S	11683824928	51059923562	438642	395108	L
39375703529	11684615138	S	11683824928	51059923562	438642	395105	L
39375703532	11684615132	S	11683824928	51059923562	438642	395102	L
39375703535	11684615126	S	11683824928	51059923562	438642	395099	L
39375703538	11684615120	S	11683824928	51059923562	438642	395096	L
39375703541	11684615114	S	11683824928	51059923562	438642	395093	L
39375703544	11684615108	S	11683824928	51059923562	438642	395090	L
39375703547	11684615102	S	11683824928	51059923562	438642	395087	L
39375703550	11684615096	S	11683824928	51059923562	438642	395084	L
39375703553	11684615090	S	11683824928	51059923562	438642	395081	L
39375703556	11684615084	S	11683824928	51059923562	438642	395078	L
39375703559	11684615078	S	11683824928	51059923562	438642	395075	L
39375703562	11684615072	S	11683824928	51059923562	438642	395072	L
39375703565	11684615066	S	11683824928	51059923562	438642	395069	L
39375703568	11684615060	S	11683824928	51059923562	438642	395066	L
39375703571	11684615054	S	11683824928	51059923562	438642	395063	L
39375703574	11684615048	S	11683824928	51059923562	438642	395060	L
39375703577	11684615042	S	11683824928	51059923562	438642	395057	L
39375703580	11684615036	S	11683824928	51059923562	438642	395054	L
39375703583	11684615030	S	11683824928	51059923562	438642	395051	L
39375703586	11684615024	S	11683824928	51059923562	438642	395048	L
39375703589	11684615018	S	11683824928	51059923562	438642	395045	L
39375703592	11684615012	S	11683824928	51059923562	438642	395042	L
39375703595	11684615006	S	11683824928	51059923562	438642	395039	L
39375703598	11684615000	S	11683824928	51059923562	438642	395036	L
39375703601	11684614994	S	11683824928	51059923562	438642	395033	L
39375703604	11684614988	S	11683824928	51059923562	438642	395030	L
39375703607	11684614982	S	11683824928	51059923562	438642	395027	L
39375703610	11684614976	S	11683824928	51059923562	438642	395024	L
39375703613	11684614970	S	11683824928	51059923562	438642	395021	L
39375703616	11684614964	S	11683824928	51059923562	438642	395018	L
39375703619	11684614958	S	11683824928	51059923562	438642	395015	L
39375703622	11684614952	S	11683824928	51059923562	438642	395012	L
39375703625	11684614946	S	11683824928	51059923562	438642	395009	L
39375703628	11684614940	S	11683824928	51059923562	438642	395006	L
39375703631	11684614934	S	11683824928	51059923562	438642	395003	L
39375703634	11684614928	S	11683824928	51059923562	438642	395000	L
39375703637	11684614922	S	11683824928	51059923562	438642	394997	L
39375703640	11684614916	S	11683824928	51059923562	438642	394994	L
39375703643	11684614910	S	11683824928	51059923562	438642	394991	L
39375703646	11684614904	S	11683824928	51059923562	438642	394988	L
39375703649	11684614898	S	11683824928	51059923562	438642	394985	L
39375703652	11684614892	S	11683824928	51059923562	438642	394982	L
39375703655	11684614886	S	11683824928	51059923562	438642	394979	L
39375703658	11684614880	S	11683824928	51059923562	438642	394976	L
39375703661	11684614874	S	11683824928	51059923562	438642	394973	L
39375703664	11684614868	S	11683824928	51059923562	438642	394970	L
39375703667	11684614862	S	11683824928	51059923562	438642	394967	L
39375703670	11684614856	S	11683824928	51059923562	438642	394964	L
39375703673	11684614850	S	11683824928	51059923562	438642	394961	L
39375703676	11684614844	S	11683824928	51059923562	438642	394958	L
39375703679	11684614838	S	11683824928	51059923562	438642	394955	L
39375703682	11684614832	S	11683824928	51059923562	438642	394952	L
39375703685	11684614826	S	11683824928	51059923562	438642	394949	L
39375703688	11684614820	S	11683824928	51059923562	438642	394946	L
39375703691	11684614814	S	11683824928	51059923562	438642	394943	L
39375703694	11684614808	S	11683824928	51059923562	438642	394940	L
39375703697	11684614802	S	11683824928	51059923562	438642	394937	L
39375703700	11684614796	S	11683824928	51059923562	438642	394934	L
39375703703	11684614790	S	11683824928	51059923562	438642	394931	L
39375703706	11684614784	S	11683824928	51059923562	438642	394928	L
39375703709	11684614778	S	11683824928	51059923562	438642	394925	L
39375703712	11684614772	S	11683824928	51059923562	438642	394922	L
39375703715	11684614766	S	11683824928	51059923562	438642	394919	L
39375703718	11684614760	S	11683824928	51059923562	438642	394916	L
39375703721	11684614754	S	11683824928	51059923562	438642	394913	L
39375703724	11684614748	S	11683824928	51059923562	438642	394910	L
39375703727	11684614742	S	11683824928	51059923562	438642	394907	L
39375703730	11684614736	S	11683824928	51059923562	438642	394904	L
39375703733	11684614730	S	11683824928	51059923562	438642	394901	L
39375703736	11684614724	S	11683824928	51059923562	438642	394898	L
39375703739	11684614718	S	11683824928	51059923562	438642	394895	L
39375703742	11684614712	S	11683824928	51059923562	438642	394892	L
39375703745	11684614706	S	11683824928	51059923562	438642	394889	L
39375703748	11684614700	S	11683824928	51059923562	438642	394886	L
39375703751	11684614694	S	11683824928	51059923562	438642	394883	L
39375703754	11684614688	S	11683824928	51059923562	438642	394880	L
39375703757	11684614682	S	11683824928	51059923562	438642	394877	L
39375703760	11684614676	S	11683824928	51059923562	438642	394874	L
39375703763	11684614670	S	11683824928	51059923562	438642	394871	L
39375703766	11684614664	S	11683824928	51059923562	438642	394868	L
39375703769	11684614658	S	11683824928	51059923562	438642	394865	L
39375703772	11684614652	S	11683824928	51059923562	438642	394862	L
39375703775	11684614646	S	11683824928	51059923562	438642	394859	L
39375703778	11684614640	S	11683824928	51059923562	438642	394856	L
39375703781	11684614634	S	11683824928	51059923562	438642	394853	L
39375703784	11684614628	S	11683824928	51059923562	438642	394850	L
39375703787	11684614622	S	11683824928	51059923562	438642	394847	L
39375703790	11684614616	S	11683824928	51059923562	438642	394844	L
39375703793	11684614610	S	11683824928	51059923562	438642	394841	L
39375703796	11684614604	S	11683824928	51059923562	438642	394838	L
39375703799	11684614598	S	11683824928	51059923562	438642	394835	L
39375703802	11684614592	S	11683824928	51059923562	438642	394832	L
39375703805	11684614586	S	11683824928	51059923562	438642	394829	L
39375703808	11684614580	S	11683824928	51059923562	438642	394826	L
39375703811	11684614574	S	11683824928	51059923562	438642	394823	L
39375703814	11684614568	S	11683824928	51059923562	438642	394820	L
39375703817	11684614562	S	11683824928	51059923562	438642	394817	L
39375703820	11684614556	S	11683824928	51059923562	438642	394814	L
39375703823	11684614550	S	11683824928	51059923562	438642	394811	L
39375703826	11684614544	S	11683824928	51059923562	438642	394808	L
39375703829	11684614538	S	11683824928	51059923562	438642	394805	L
39375703832	11684614532	S	11683824928	51059923562	438642	394802	L
39375703835	11684614526	S	11683824928	51059923562	438642	394799	L
39375703838	11684614520	S	11683824928	51059923562	438642	394796	L
39375703841	11684614514	S	11683824928	51059923562	438642	394793	L
39375703844	11684614508	S	11683824928	51059923562	438642	394790	L
39375703847	11684614502	S	11683824928	51059923562	438642	394787	L
39375703850	11684614496	S	11683824928	51059923562	438642	394784	L
39375703853	11684614490	S	11683824928	51059923562	438642	394781	L
39375703856	11684614484	S	11683824928	51059923562	438642	394778	L
39375703859	11684614478	S	11683824928	51059923562	438642	394775	L
39375703862	11684614472	S	11683824928	51059923562	438642	394772	L
39375703865	11684614466	S	11683824928	51059923562	438642	394769	L
39375703868	11684614460	S	11683824928	51059923562	438642	394766	L
39375703871	11684614454	S	11683824928	51059923562	438642	394763	L
39375703874	11684614448	S	11683824928	51059923562	438642	394760	L
39375703877	11684614442	S	11683824928	51059923562	438642	394757	L
39375703880	11684614436	S	11683824928	51059923562	438642	394754	L
39375703883	11684614430	S	11683824928	51059923562	438642	394751	L
39375703886	11684614424	S	11683824928	51059923562	438642	394748	L
39375703889	11684614418	S	11683824928	51059923562	438642	394745	L
39375703892	11684614412	S	11683824928	51059923562	438642	394742	L
39375703895	11684614406	S	11683824928	51059923562	438642	394739	L
39375703898	11684614400	S	11683824928	51059923562	438642	394736	L
39375703901	11684614394	S	11683824928	51059923562	438642	394733	L
39375703904	11684614388	S	11683824928	51059923562	438642	394730	L
39375703907	11684614382	S	11683824928	51059923562	438642	394727	L
39375703910	11684614376	S	11683824928	51059923562	438642	394724	L
39375703913	11684614370	S	11683824928	51059923562	438642	394721	L
39375703916	11684614364	S	11683824928	51059923562	438642	394718	L
39375703919	11684614358	S	11683824928	51059923562	438642	394715	L
39375703922	11684614352	S	11683824928	51059923562	438642	394712	L
39375703925	11684614346	S	11683824928	51059923562	438642	394709	L
39375703928	11684614340	S	11683824928	51059923562	438642	394706	L
39375703931	11684614334	S	11683824928	51059923562	438642	394703	L
39375703934	11684614328	S	11683824928	51059923562	438642	394700	L
39375703937	11684614322	S	11683824928	51059923562	438642	394697	L
39375703940	11684614316	S	11683824928	51059923562	438642	394694	L
39375703943	11684614310	S	11683824928	51059923562	438642	394691	L
39375703946	11684614304	S	11683824928	51059923562	438642	394688	L
39375703949	11684614298	S	11683824928	51059923562	438642	394685	L
39375703952	11684614292	S	11683824928	51059923562	438642	394682	L
39375703955	11684614286	S	11683824928	51059923562	438642	394679	L
39375703958	11684614280	S	11683824928	51059923562	438642	394676	L
39375703961	11684614274	S	11683824928	51059923562	438642	394673	L
39375703964	11684614268	S	11683824928	51059923562	438642	394670	L
39375703967	11684614262	S	11683824928	51059923562	438642	394667	L
39375703970	11684614256	S	11683824928	51059923562	438642	394664	L
39375703973	11684614250	S	11683824928	51059923562	438642	394661	L
39375703976	11684614244	S	11683824928	51059923562	438642	394658	L
39375703979	11684614238	S	11683824928	51059923562	438642	394655	L
39375703982	11684614232	S	11683824928	51059923562	438642	394652	L
39375703985	11684614226	S	11683824928	51059923562	438642	394649	L
39375703988	11684614220	S	11683824928	51059923562	438642	394646	L
39375703991	11684614214	S	11683824928	51059923562	438642	394643	L
39375703994	11684614208	S	11683824928	51059923562	438642	394640	L
39375703997	11684614202	S	11683824928	51059923562	438642	394637	L
39375704000	11684614196	S	11683824928	51059923562	438642	394634	L
39375704003	11684614190	S	11683824928	51059923562	438642	394631	L
39375704006	11684614184	S	11683824928	51059923562	438642	394628	L
39375704009	11684614178	S	11683824928	51059923562	438642	394625	L
39375704012	11684614172	S	11683824928	51059923562	438642	394622	L
39375704015	11684614166	S	11683824928	51059923562	438642	394619	L
39375704018	11684614160	S	11683824928	51059923562	438642	394616	L
39375704021	11684614154	S	11683824928	51059923562	438642	394613	L
39375704024	11684614148	S	11683824928	51059923562	438642	394610	L
39375704027	11684614142	S	11683824928	51059923562	438642	394607	L
39375704030	11684614136	S	11683824928	51059923562	438642	394604	L
39375704033	11684614130	S	11683824928	51059923562	438642	394601	L
39375704036	11684614124	S	11683824928	51059923562	438642	394598	L
39375704039	11684614118	S	11683824928	51059923562	438642	394595	L
39375704042	11684614112	S	11683824928	51059923562	438642	394592	L
39375704045	11684614106	S	11683824928	51059923562	438642	394589	L
39375704048	11684614100	S	11683824928	51059923562	438642	394586	L
39375704051	11684614094	S	11683824928	51059923562	438642	394583	L
39375704054	11684614088	S	11683824928	51059923562	438642	394580	L
